"0, 0","0, 0","0, 0","0, 0",,
"683, 261","701, 270","701, 241","718, 250",,
"502, 320","513, 336","521, 297","533, 315",,
"687, 336","699, 347","707, 313","719, 324",,
"721, 264","734, 275","738, 246","750, 255",,
"629, 371","639, 383","647, 352","658, 363",,
"725, 248","739, 257","739, 232","752, 240",,
"575, 275","586, 287","590, 259","600, 271",,
"662, 356","670, 364","676, 341","684, 349",,
"690, 290","699, 297","701, 278","710, 284",,
"639, 370","646, 377","651, 357","658, 365",,
"679, 288","689, 294","688, 277","697, 283",,
"563, 324","570, 332","573, 313","579, 321",,
"643, 390","699, 440","743, 280","797, 330",,
"665, 250","729, 299","743, 146","803, 192",,
"585, 438","636, 491","683, 342","737, 398",,
"759, 167","829, 214","821, 68","886, 113",,
"524, 467","573, 527","617, 390","671, 453",,
"679, 358","685, 364","689, 347","695, 352",,
"661, 297","668, 302","670, 288","676, 293",,
"589, 409","595, 416","598, 399","604, 405",,
"772, 294","778, 299","780, 286","786, 291",,
"492, 429","498, 435","500, 421","505, 428",,
"696, 339","700, 343","703, 330","708, 334",,
"657, 373","661, 378","664, 365","668, 370",,
"681, 314","685, 317","688, 306","691, 309",,
"664, 352","667, 355","670, 345","673, 348",,
"635, 355","662, 380","684, 302","710, 326",,
"775, 284","807, 307","814, 235","846, 256",,
"586, 378","612, 406","635, 328","663, 356",,
"676, 260","709, 282","707, 217","738, 237",,
"547, 450","572, 480","588, 410","615, 440",,
"642, 365","661, 379","674, 329","692, 344",,
"744, 269","765, 284","771, 236","792, 251",,
"576, 350","593, 369","607, 317","625, 335",,
"733, 275","755, 289","754, 247","776, 261",,
"619, 407","633, 426","644, 384","659, 403",,
"694, 344","708, 356","720, 315","733, 327",,
"692, 310","707, 321","711, 286","727, 296",,
"611, 365","624, 379","634, 340","647, 354",,
"715, 258","731, 269","731, 238","747, 248",,
"595, 343","607, 357","613, 324","626, 339",,
"621, 330","632, 341","642, 308","652, 319",,
"679, 310","691, 319","692, 290","708, 300",,
"565, 366","575, 378","584, 346","594, 358",,
"723, 275","736, 284","738, 259","750, 267",,
"594, 397","604, 409","609, 381","619, 393",,
"641, 308","648, 315","656, 293","662, 300",,
"671, 320","680, 326","683, 308","689, 313",,
"627, 372","634, 379","640, 359","646, 366",,
"747, 279","756, 285","757, 268","765, 274",,
"618, 436","625, 444","628, 424","635, 432",,
"618, 314","674, 370","726, 201","785, 254",,
"601, 221","662, 266","682, 130","739, 172",,
"507, 366","555, 426","610, 267","662, 326",,
"695, 136","760, 182","764, 59","824, 100",,
"378, 386","424, 453","475, 302","526, 371",,
"644, 303","649, 308","655, 293","659, 297",,
"670, 344","676, 349","679, 335","685, 339",,
"631, 383","636, 389","641, 373","646, 379",,
"653, 248","659, 253","662, 239","667, 242",,
"582, 400","586, 406","590, 391","594, 397",,
"604, 330","609, 334","614, 319","618, 323",,
"669, 385","673, 390","677, 377","681, 381",,
"626, 351","630, 356","633, 345","636, 349",,
"619, 302","646, 328","672, 247","700, 272",,
"680, 241","710, 264","722, 196","751, 217",,
"589, 299","614, 328","640, 249","665, 279",,
"747, 195","779, 217","781, 158","811, 179",,
"538, 409","561, 440","578, 368","603, 400",,
"629, 301","647, 318","664, 265","681, 282",,
"699, 243","719, 259","727, 214","747, 227",,
"619, 349","636, 369","651, 316","667, 336",,
"737, 220","758, 235","761, 194","781, 208",,
"595, 378","610, 399","621, 351","637, 373",,
"607, 303","620, 317","633, 277","646, 290",,
"635, 301","651, 312","657, 278","671, 289",,
"595, 357","607, 371","619, 331","631, 347",,
"710, 307","727, 318","729, 287","744, 298",,
"592, 401","604, 417","611, 382","623, 398",,
"642, 314","654, 325","662, 291","674, 302",,
"681, 324","693, 334","697, 306","709, 315",,
"647, 382","658, 394","666, 363","677, 374",,
"771, 267","783, 276","783, 251","796, 260",,
"595, 379","605, 391","610, 364","621, 376",,
"613, 314","620, 321","627, 299","635, 306",,
"663, 298","671, 305","674, 286","682, 292",,
"666, 346","673, 353","678, 333","685, 341",,
"714, 243","722, 250","723, 233","731, 239",,
"608, 333","616, 341","618, 322","625, 330",,
"724, 450","782, 505","829, 337","888, 390",,
"835, 309","902, 357","908, 193","972, 238",,
"653, 481","702, 535","753, 394","805, 450",,
"902, 279","970, 327","956, 174","1019, 218",,
"566, 541","613, 596","661, 475","711, 533",,
"669, 275","676, 281","680, 264","686, 270",,
"650, 265","656, 270","658, 256","664, 261",,
"654, 353","659, 359","664, 344","669, 350",,
"650, 224","656, 230","658, 217","664, 222",,
"606, 331","611, 337","614, 323","619, 330",,
"585, 334","590, 339","594, 325","599, 330",,
"623, 393","628, 298","631, 284","636, 389",,
"608, 345","612, 350","615, 338","619, 343",,
"656, 379","688, 407","709, 320","740, 348",,
"763, 303","795, 328","801, 254","833, 277",,
"635, 406","662, 436","685, 357","714, 387",,
"880, 217","916, 242","912, 171","946, 195",,
"600, 464","626, 493","643, 426","669, 457",,
"676, 328","697, 347","712, 290","731, 308",,
"752, 257","773, 274","778, 225","799, 241",,
"674, 370","692, 388","705, 336","724, 356",,
"815, 253","837, 270","836, 225","858, 241",,
"597, 397","613, 418","626, 373","642, 394",,
"654, 364","669, 377","680, 335","694, 349",,
"737, 300","752, 312","756, 277","771, 288",,
"624, 358","638, 372","648, 333","661, 347",,
"783, 269","798, 281","798, 249","815, 261",,
"633, 375","646, 391","653, 356","666, 372",,
"644, 351","656, 361","666, 328","676, 338",,
"613, 283","625, 292","629, 264","641, 273",,
"671, 391","682, 403","691, 370","701, 382",,
"725, 310","738, 318","739, 294","751, 302",,
"591, 389","602, 401","607, 373","617, 384",,
"622, 327","630, 334","637, 311","644, 318",,
"684, 226","692, 232","695, 213","704, 219",,
"642, 412","650, 419","656, 398","662, 405",,
"754, 309","762, 315","763, 299","770, 304",,
"601, 344","608, 352","611, 332","619, 340",,
"608, 375","669, 433","720, 255","782, 309",,
"631, 267","697, 319","717, 163","781, 209",,
"522, 448","573, 505","618, 350","672, 406",,
"722, 150","800, 199","783, 58","854, 98",,
"477, 396","529, 453","559, 313","614, 373",,
"621, 360","627, 365","633, 349","637, 353",,
"616, 278","622, 282","625, 268","631, 272",,
"682, 378","688, 384","693, 368","698, 373",,
"727, 273","733, 278","736, 265","741, 269",,
"568, 356","573, 262","576, 347","581, 353",,
"573, 398","577, 403","582, 389","586, 393",,
"684, 378","688, 383","691, 370","696, 374",,
"679, 338","682, 342","685, 331","688, 335",,
"643, 359","674, 385","696, 299","727, 325",,
"696, 262","729, 286","736, 215","767, 236",,
"653, 380","679, 409","701, 330","728, 358",,
"806, 238","843, 262","839, 199","872, 219",,
"541, 441","567, 471","580, 399","606, 429",,
"634, 349","653, 366","668, 310","687, 326",,
"654, 274","676, 289","681, 242","702, 256",,
"688, 374","706, 393","719, 339","737, 358",,
"762, 291","785, 306","784, 265","806, 279",,
"576, 391","592, 411","603, 364","619, 384",,
"666, 321","681, 334","692, 291","707, 304",,
"630, 270","647, 281","651, 247","666, 258",,
"605, 393","618, 409","630, 367","643, 382",,
"745, 310","761, 321","762, 291","778, 301",,
"585, 426","597, 441","605, 406","617, 421",,
"637, 333","649, 345","659, 310","670, 321",,
"654, 323","667, 334","671, 304","683, 314",,
"640, 335","651, 347","659, 316","670, 327",,
"702, 246","715, 256","716, 230","729, 239",,
"571, 399","581, 411","586, 384","596, 396",,
"642, 333","649, 340","655, 318","663, 325",,
"669, 297","677, 304","680, 284","688, 290",,
"588, 406","595, 414","600, 393","607, 401",,
"704, 255","712, 261","713, 244","722, 250",,
"595, 375","602, 383","605, 365","612, 372",,
"654, 348","716, 408","771, 222","837, 280",,
"686, 257","752, 312","779, 150","842, 201",,
"528, 438","580, 494","624, 342","680, 400",,
"721, 234","795, 287","792, 140","858, 187",,
"512, 398","558, 452","591, 324","642, 381",,
"645, 338","651, 343","656, 327","661, 332",,
"676, 270","682, 274","685, 261","691, 265",,
"702, 295","707, 301","711, 286","716, 291",,
"684, 247","690, 252","692, 239","697, 242",,
"551, 423","557, 429","558, 415","564, 420",,
"653, 324","657, 328","661, 316","665, 319",,
"653, 340","657, 344","660, 332","665, 336",,
"594, 309","598, 312","601, 301","605, 304",,
"676, 339","679, 342","682, 332","685, 336",,
"598, 353","627, 380","651, 293","681, 320",,
"657, 267","690, 290","700, 215","731, 238",,
"621, 386","647, 415","667, 338","694, 367",,
"697, 248","731, 272","730, 206","763, 228",,
"588, 403","613, 432","626, 364","652, 394",,
"616, 317","635, 335","650, 278","669, 295",,
"631, 332","652, 348","658, 299","679, 314",,
"622, 368","639, 387","652, 335","669, 353",,
"627, 276","649, 292","650, 249","671, 264",,
"534, 393","550, 413","560, 368","576, 389",,
"645, 340","659, 353","671, 312","685, 324",,
"685, 314","700, 326","706, 290","720, 301",,
"617, 323","630, 336","639, 298","652, 311",,
"691, 211","706, 223","709, 191","724, 202",,
"595, 405","608, 420","614, 387","626, 401",,

